,volume,disc1,disc2,disc3,disc4,disc5,users
0,1,1.0,0.0,0.0,0.0,0.0,1
1,1,0.0,0.0,1.0,0.0,0.0,1
2,2,2.0,0.0,0.0,0.0,0.0,1
3,1,1.0,0.0,0.0,0.0,0.0,1
4,1,1.0,0.0,0.0,0.0,0.0,1
5,3,3.0,0.0,0.0,0.0,0.0,1
6,1,1.0,0.0,0.0,0.0,0.0,1
7,1,1.0,0.0,0.0,0.0,0.0,1
8,1,0.0,1.0,0.0,0.0,0.0,1
9,1,0.0,1.0,0.0,0.0,0.0,1
10,1,0.0,0.0,1.0,0.0,0.0,1
11,1,1.0,0.0,0.0,0.0,0.0,1
12,1,1.0,0.0,0.0,0.0,0.0,1
13,1,0.0,0.0,0.0,1.0,0.0,1
14,1,0.0,0.0,0.0,0.0,0.0,1
15,1,0.0,0.0,0.0,1.0,0.0,1
16,1,0.0,0.0,0.0,1.0,0.0,1
17,1,0.0,0.0,0.0,0.0,0.0,1
18,1,0.0,0.0,1.0,0.0,0.0,1
19,1,1.0,0.0,0.0,0.0,0.0,1
20,1,1.0,0.0,0.0,0.0,0.0,1
21,2,1.0,1.0,0.0,0.0,0.0,1
22,1,1.0,0.0,0.0,0.0,0.0,1
23,1,0.0,0.0,0.0,1.0,0.0,1
24,2,1.0,1.0,0.0,0.0,0.0,2
25,1,0.0,0.0,0.0,1.0,0.0,1
26,1,0.0,1.0,0.0,0.0,0.0,1
27,1,0.0,0.0,1.0,0.0,0.0,1
28,2,0.0,2.0,0.0,0.0,0.0,2
29,3,0.0,0.0,0.0,3.0,0.0,3
30,1,0.0,0.0,0.0,1.0,0.0,1
31,1,1.0,0.0,0.0,0.0,0.0,1
32,2,1.0,1.0,0.0,0.0,0.0,2
33,1,1.0,0.0,0.0,0.0,0.0,1
34,1,1.0,0.0,0.0,0.0,0.0,1
35,1,0.0,0.0,1.0,0.0,0.0,1
36,3,1.0,0.0,2.0,0.0,0.0,3
37,1,1.0,0.0,0.0,0.0,0.0,1
38,1,0.0,0.0,0.0,1.0,0.0,1
39,1,1.0,0.0,0.0,0.0,0.0,1
40,1,1.0,0.0,0.0,0.0,0.0,1
41,1,0.0,0.0,1.0,0.0,0.0,1
42,2,1.0,1.0,0.0,0.0,0.0,2
43,2,0.0,0.0,2.0,0.0,0.0,2
44,2,0.0,0.0,1.0,0.0,1.0,2
45,1,0.0,1.0,0.0,0.0,0.0,1
46,1,0.0,0.0,0.0,1.0,0.0,1
47,2,0.0,0.0,1.0,1.0,0.0,2
48,1,1.0,0.0,0.0,0.0,0.0,1
49,2,0.0,0.0,1.0,1.0,0.0,2
50,1,1.0,0.0,0.0,0.0,0.0,1
51,1,0.0,0.0,1.0,0.0,0.0,1
52,1,0.0,0.0,1.0,0.0,0.0,1
53,3,1.0,1.0,0.0,1.0,0.0,3
54,1,0.0,0.0,0.0,1.0,0.0,1
55,4,2.0,2.0,0.0,0.0,0.0,4
56,1,0.0,0.0,1.0,0.0,0.0,1
57,1,1.0,0.0,0.0,0.0,0.0,1
58,1,1.0,0.0,0.0,0.0,0.0,1
59,1,1.0,0.0,0.0,0.0,0.0,1
60,1,0.0,0.0,1.0,0.0,0.0,1
61,2,1.0,1.0,0.0,0.0,0.0,2
62,1,1.0,0.0,0.0,0.0,0.0,1
63,1,1.0,0.0,0.0,0.0,0.0,1
64,3,3.0,0.0,0.0,0.0,0.0,2
65,1,1.0,0.0,0.0,0.0,0.0,1
66,1,1.0,0.0,0.0,0.0,0.0,1
67,1,0.0,0.0,1.0,0.0,0.0,1
68,1,0.0,0.0,1.0,0.0,0.0,1
69,3,2.0,1.0,0.0,0.0,0.0,3
70,3,0.0,2.0,1.0,0.0,0.0,3
71,7,5.0,2.0,0.0,0.0,0.0,6
72,10,5.0,4.0,0.0,1.0,0.0,10
73,6,3.0,2.0,1.0,0.0,0.0,5
74,1,1.0,0.0,0.0,0.0,0.0,1
75,1,0.0,1.0,0.0,0.0,0.0,1
76,2,1.0,1.0,0.0,0.0,0.0,1
77,1,1.0,0.0,0.0,0.0,0.0,1
78,1,1.0,0.0,0.0,0.0,0.0,1
79,1,0.0,1.0,0.0,0.0,0.0,1
80,1,0.0,1.0,0.0,0.0,0.0,1
81,2,2.0,0.0,0.0,0.0,0.0,1
82,2,1.0,1.0,0.0,0.0,0.0,2
83,1,1.0,0.0,0.0,0.0,0.0,1
84,1,1.0,0.0,0.0,0.0,0.0,1
85,2,2.0,0.0,0.0,0.0,0.0,2
86,1,1.0,0.0,0.0,0.0,0.0,1
87,1,0.0,0.0,1.0,0.0,0.0,1
88,1,1.0,0.0,0.0,0.0,0.0,1
89,3,3.0,0.0,0.0,0.0,0.0,1
90,1,0.0,1.0,0.0,0.0,0.0,1
91,1,1.0,0.0,0.0,0.0,0.0,1
92,2,1.0,0.0,1.0,0.0,0.0,2
93,1,1.0,0.0,0.0,0.0,0.0,1
94,1,0.0,1.0,0.0,0.0,0.0,1
95,2,1.0,0.0,1.0,0.0,0.0,2
96,1,1.0,0.0,0.0,0.0,0.0,1
97,1,1.0,0.0,0.0,0.0,0.0,1
98,1,0.0,0.0,1.0,0.0,0.0,1
99,1,1.0,0.0,0.0,0.0,0.0,1
100,1,0.0,0.0,1.0,0.0,0.0,1
101,1,1.0,0.0,0.0,0.0,0.0,1
102,2,1.0,0.0,1.0,0.0,0.0,1
103,2,2.0,0.0,0.0,0.0,0.0,2
104,1,1.0,0.0,0.0,0.0,0.0,1
105,2,2.0,0.0,0.0,0.0,0.0,2
106,3,1.0,2.0,0.0,0.0,0.0,3
107,1,1.0,0.0,0.0,0.0,0.0,1
108,1,1.0,0.0,0.0,0.0,0.0,1
109,2,0.0,1.0,1.0,0.0,0.0,2
110,1,1.0,0.0,0.0,0.0,0.0,1
111,1,1.0,0.0,0.0,0.0,0.0,1
112,2,2.0,0.0,0.0,0.0,0.0,2
113,1,1.0,0.0,0.0,0.0,0.0,1
114,1,1.0,0.0,0.0,0.0,0.0,1
115,2,1.0,0.0,1.0,0.0,0.0,1
116,1,0.0,1.0,0.0,0.0,0.0,1
117,2,1.0,0.0,1.0,0.0,0.0,2
118,1,0.0,1.0,0.0,0.0,0.0,1
119,2,1.0,1.0,0.0,0.0,0.0,2
120,3,1.0,0.0,2.0,0.0,0.0,2
121,1,1.0,0.0,0.0,0.0,0.0,1
122,1,1.0,0.0,0.0,0.0,0.0,1
123,4,2.0,1.0,1.0,0.0,0.0,3
124,1,1.0,0.0,0.0,0.0,0.0,1
125,2,2.0,0.0,0.0,0.0,0.0,2
126,1,0.0,0.0,1.0,0.0,0.0,1
127,1,0.0,1.0,0.0,0.0,0.0,1
128,1,1.0,0.0,0.0,0.0,0.0,1
129,1,0.0,0.0,1.0,0.0,0.0,1
130,1,1.0,0.0,0.0,0.0,0.0,1
131,1,0.0,0.0,1.0,0.0,0.0,1
132,1,1.0,0.0,0.0,0.0,0.0,1
133,2,1.0,0.0,1.0,0.0,0.0,2
134,3,1.0,1.0,1.0,0.0,0.0,3
135,2,0.0,2.0,0.0,0.0,0.0,2
136,2,1.0,1.0,0.0,0.0,0.0,2
137,1,1.0,0.0,0.0,0.0,0.0,1
138,1,0.0,0.0,1.0,0.0,0.0,1
139,1,1.0,0.0,0.0,0.0,0.0,1
140,3,3.0,0.0,0.0,0.0,0.0,3
141,2,1.0,1.0,0.0,0.0,0.0,2
142,2,1.0,1.0,0.0,0.0,0.0,2
143,1,1.0,0.0,0.0,0.0,0.0,1
144,1,0.0,0.0,1.0,0.0,0.0,1
145,3,1.0,2.0,0.0,0.0,0.0,2
146,1,0.0,1.0,0.0,0.0,0.0,1
147,2,1.0,0.0,0.0,1.0,0.0,2
148,1,1.0,0.0,0.0,0.0,0.0,1
149,1,1.0,0.0,0.0,0.0,0.0,1
150,4,1.0,1.0,2.0,0.0,0.0,3
151,1,1.0,0.0,0.0,0.0,0.0,1
152,4,0.0,2.0,1.0,1.0,0.0,3
153,3,1.0,0.0,1.0,1.0,0.0,3
154,1,1.0,0.0,0.0,0.0,0.0,1
155,2,1.0,0.0,1.0,0.0,0.0,2
156,6,1.0,1.0,4.0,0.0,0.0,5
157,2,1.0,1.0,0.0,0.0,0.0,1
158,1,0.0,0.0,1.0,0.0,0.0,1
159,1,0.0,0.0,1.0,0.0,0.0,1
160,1,1.0,0.0,0.0,0.0,0.0,1
161,1,0.0,0.0,1.0,0.0,0.0,1
162,1,0.0,1.0,0.0,0.0,0.0,1
163,3,1.0,1.0,1.0,0.0,0.0,3
164,1,0.0,0.0,1.0,0.0,0.0,1
165,2,1.0,0.0,1.0,0.0,0.0,1
166,3,1.0,0.0,2.0,0.0,0.0,3
167,1,1.0,0.0,0.0,0.0,0.0,1
168,1,0.0,0.0,1.0,0.0,0.0,1
169,2,2.0,0.0,0.0,0.0,0.0,2
170,1,0.0,0.0,1.0,0.0,0.0,1
171,1,1.0,0.0,0.0,0.0,0.0,1
172,7,1.0,2.0,4.0,0.0,0.0,2
173,1,1.0,0.0,0.0,0.0,0.0,1
174,1,0.0,0.0,1.0,0.0,0.0,1
175,2,1.0,0.0,1.0,0.0,0.0,2
176,2,2.0,0.0,0.0,0.0,0.0,2
177,4,2.0,0.0,2.0,0.0,0.0,3
178,1,0.0,0.0,1.0,0.0,0.0,1
179,1,1.0,0.0,0.0,0.0,0.0,1
180,3,2.0,0.0,1.0,0.0,0.0,2
181,2,0.0,1.0,1.0,0.0,0.0,2
182,2,0.0,1.0,1.0,0.0,0.0,2
183,1,1.0,0.0,0.0,0.0,0.0,1
184,3,2.0,1.0,0.0,0.0,0.0,2
185,1,1.0,0.0,0.0,0.0,0.0,1
186,3,0.0,0.0,3.0,0.0,0.0,2
187,6,1.0,5.0,0.0,0.0,0.0,6
188,3,2.0,1.0,0.0,0.0,0.0,2
189,1,0.0,0.0,1.0,0.0,0.0,1
190,3,2.0,1.0,0.0,0.0,0.0,3
191,1,0.0,0.0,1.0,0.0,0.0,1
192,1,1.0,0.0,0.0,0.0,0.0,1
193,1,1.0,0.0,0.0,0.0,0.0,1
194,3,1.0,0.0,2.0,0.0,0.0,3
195,2,0.0,0.0,2.0,0.0,0.0,2
196,2,1.0,1.0,0.0,0.0,0.0,2
197,1,0.0,0.0,1.0,0.0,0.0,1
198,2,0.0,2.0,0.0,0.0,0.0,2
199,6,0.0,0.0,6.0,0.0,0.0,5
200,2,0.0,2.0,0.0,0.0,0.0,1
201,1,0.0,0.0,0.0,1.0,0.0,1
202,2,0.0,1.0,1.0,0.0,0.0,1
203,1,1.0,0.0,0.0,0.0,0.0,1
204,2,0.0,1.0,1.0,0.0,0.0,1
205,2,1.0,0.0,1.0,0.0,0.0,2
206,2,1.0,1.0,0.0,0.0,0.0,2
207,1,0.0,1.0,0.0,0.0,0.0,1
208,4,1.0,3.0,0.0,0.0,0.0,2
209,2,2.0,0.0,0.0,0.0,0.0,2
210,2,0.0,2.0,0.0,0.0,0.0,2
211,3,0.0,3.0,0.0,0.0,0.0,2
212,3,1.0,2.0,0.0,0.0,0.0,3
213,3,1.0,2.0,0.0,0.0,0.0,3
214,5,1.0,3.0,1.0,0.0,0.0,4
215,3,0.0,0.0,3.0,0.0,0.0,2
216,3,0.0,2.0,1.0,0.0,0.0,2
217,1,0.0,1.0,0.0,0.0,0.0,1
218,2,0.0,1.0,1.0,0.0,0.0,2
219,1,0.0,0.0,1.0,0.0,0.0,1
220,2,1.0,1.0,0.0,0.0,0.0,2
221,2,1.0,0.0,1.0,0.0,0.0,2
222,2,1.0,1.0,0.0,0.0,0.0,2
223,1,1.0,0.0,0.0,0.0,0.0,1
224,2,2.0,0.0,0.0,0.0,0.0,2
225,4,3.0,0.0,1.0,0.0,0.0,4
226,1,1.0,0.0,0.0,0.0,0.0,1
227,5,3.0,1.0,1.0,0.0,0.0,3
228,2,1.0,0.0,1.0,0.0,0.0,2
229,1,0.0,0.0,1.0,0.0,0.0,1
230,2,1.0,1.0,0.0,0.0,0.0,2
231,2,2.0,0.0,0.0,0.0,0.0,2
232,2,0.0,1.0,1.0,0.0,0.0,2
233,1,0.0,0.0,1.0,0.0,0.0,1
234,3,3.0,0.0,0.0,0.0,0.0,3
235,3,1.0,1.0,1.0,0.0,0.0,3
236,4,0.0,0.0,4.0,0.0,0.0,4
237,3,0.0,0.0,2.0,1.0,0.0,3
238,2,0.0,0.0,2.0,0.0,0.0,2
239,1,1.0,0.0,0.0,0.0,0.0,1
240,4,3.0,0.0,1.0,0.0,0.0,2
241,3,2.0,0.0,1.0,0.0,0.0,3
242,5,3.0,1.0,1.0,0.0,0.0,5
243,8,3.0,1.0,4.0,0.0,0.0,8
244,1,0.0,0.0,1.0,0.0,0.0,1
245,2,2.0,0.0,0.0,0.0,0.0,2
246,1,0.0,0.0,1.0,0.0,0.0,1
247,3,1.0,0.0,2.0,0.0,0.0,3
248,1,0.0,0.0,1.0,0.0,0.0,1
249,2,1.0,0.0,1.0,0.0,0.0,2
250,5,1.0,0.0,3.0,0.0,1.0,5
251,1,0.0,0.0,1.0,0.0,0.0,1
252,1,1.0,0.0,0.0,0.0,0.0,1
253,2,2.0,0.0,0.0,0.0,0.0,2
254,4,1.0,3.0,0.0,0.0,0.0,4
255,1,0.0,1.0,0.0,0.0,0.0,1
256,6,1.0,2.0,3.0,0.0,0.0,6
257,2,2.0,0.0,0.0,0.0,0.0,2
258,5,1.0,2.0,2.0,0.0,0.0,5
259,2,2.0,0.0,0.0,0.0,0.0,2
260,4,1.0,0.0,3.0,0.0,0.0,3
261,4,3.0,0.0,1.0,0.0,0.0,4
262,2,1.0,0.0,1.0,0.0,0.0,2
263,2,1.0,1.0,0.0,0.0,0.0,2
264,2,1.0,0.0,1.0,0.0,0.0,2
265,2,1.0,0.0,1.0,0.0,0.0,2
266,3,1.0,2.0,0.0,0.0,0.0,2
267,4,2.0,1.0,1.0,0.0,0.0,4
268,3,2.0,0.0,1.0,0.0,0.0,3
269,3,2.0,1.0,0.0,0.0,0.0,2
270,4,1.0,1.0,2.0,0.0,0.0,4
271,6,6.0,0.0,0.0,0.0,0.0,4
272,9,4.0,1.0,4.0,0.0,0.0,9
273,8,5.0,3.0,0.0,0.0,0.0,8
274,8,5.0,2.0,1.0,0.0,0.0,7
275,16,10.0,4.0,2.0,0.0,0.0,15
276,12,11.0,0.0,1.0,0.0,0.0,10
277,16,14.0,1.0,1.0,0.0,0.0,12
278,11,7.0,3.0,1.0,0.0,0.0,8
279,4,1.0,1.0,2.0,0.0,0.0,4
280,3,2.0,1.0,0.0,0.0,0.0,2
281,2,2.0,0.0,0.0,0.0,0.0,2
282,1,1.0,0.0,0.0,0.0,0.0,1
283,2,1.0,0.0,1.0,0.0,0.0,2
284,2,0.0,2.0,0.0,0.0,0.0,2
285,1,1.0,0.0,0.0,0.0,0.0,1
286,1,0.0,0.0,1.0,0.0,0.0,1
287,3,2.0,1.0,0.0,0.0,0.0,3
288,1,1.0,0.0,0.0,0.0,0.0,1
289,4,3.0,1.0,0.0,0.0,0.0,4
290,1,1.0,0.0,0.0,0.0,0.0,1
291,2,1.0,1.0,0.0,0.0,0.0,2
292,1,0.0,1.0,0.0,0.0,0.0,1
293,1,0.0,1.0,0.0,0.0,0.0,1
294,1,1.0,0.0,0.0,0.0,0.0,1
295,1,1.0,0.0,0.0,0.0,0.0,1
296,3,0.0,0.0,3.0,0.0,0.0,3
297,4,1.0,1.0,2.0,0.0,0.0,4
298,4,1.0,1.0,2.0,0.0,0.0,3
299,1,1.0,0.0,0.0,0.0,0.0,1
300,3,1.0,1.0,1.0,0.0,0.0,3
301,2,1.0,0.0,1.0,0.0,0.0,2
302,2,2.0,0.0,0.0,0.0,0.0,2
303,1,0.0,0.0,1.0,0.0,0.0,1
304,1,0.0,0.0,1.0,0.0,0.0,1
305,5,3.0,2.0,0.0,0.0,0.0,2
306,1,0.0,0.0,1.0,0.0,0.0,1
307,4,3.0,0.0,1.0,0.0,0.0,4
308,1,0.0,0.0,1.0,0.0,0.0,1
309,4,0.0,1.0,3.0,0.0,0.0,3
310,1,0.0,0.0,1.0,0.0,0.0,1
311,1,0.0,0.0,1.0,0.0,0.0,1
312,2,2.0,0.0,0.0,0.0,0.0,2
313,2,0.0,1.0,1.0,0.0,0.0,2
314,4,2.0,2.0,0.0,0.0,0.0,2
315,2,1.0,0.0,1.0,0.0,0.0,2
316,2,1.0,0.0,1.0,0.0,0.0,2
317,2,1.0,1.0,0.0,0.0,0.0,2
318,3,0.0,2.0,1.0,0.0,0.0,2
319,1,1.0,0.0,0.0,0.0,0.0,1
320,2,0.0,0.0,1.0,1.0,0.0,2
321,3,1.0,1.0,1.0,0.0,0.0,2
322,1,1.0,0.0,0.0,0.0,0.0,1
323,2,1.0,0.0,1.0,0.0,0.0,2
324,3,2.0,1.0,0.0,0.0,0.0,3
325,2,1.0,0.0,1.0,0.0,0.0,2
326,3,0.0,2.0,1.0,0.0,0.0,2
327,2,1.0,0.0,1.0,0.0,0.0,2
328,5,3.0,1.0,1.0,0.0,0.0,5
329,4,3.0,1.0,0.0,0.0,0.0,3
330,3,2.0,0.0,1.0,0.0,0.0,3
331,3,1.0,2.0,0.0,0.0,0.0,1
332,4,2.0,1.0,1.0,0.0,0.0,4
333,1,1.0,0.0,0.0,0.0,0.0,1
334,3,2.0,0.0,1.0,0.0,0.0,3
335,3,1.0,1.0,1.0,0.0,0.0,3
336,1,1.0,0.0,0.0,0.0,0.0,1
337,1,0.0,1.0,0.0,0.0,0.0,1
338,4,1.0,1.0,2.0,0.0,0.0,4
339,3,1.0,0.0,2.0,0.0,0.0,2
340,4,3.0,0.0,1.0,0.0,0.0,3
341,2,2.0,0.0,0.0,0.0,0.0,2
342,1,0.0,1.0,0.0,0.0,0.0,1
343,3,2.0,1.0,0.0,0.0,0.0,3
344,4,2.0,0.0,2.0,0.0,0.0,4
345,2,1.0,1.0,0.0,0.0,0.0,2
346,1,1.0,0.0,0.0,0.0,0.0,1
347,4,3.0,1.0,0.0,0.0,0.0,3
348,2,2.0,0.0,0.0,0.0,0.0,2
349,1,1.0,0.0,0.0,0.0,0.0,1
350,1,0.0,1.0,0.0,0.0,0.0,1
351,1,1.0,0.0,0.0,0.0,0.0,1
352,2,0.0,0.0,2.0,0.0,0.0,2
353,4,0.0,2.0,2.0,0.0,0.0,4
354,6,3.0,1.0,2.0,0.0,0.0,6
355,1,0.0,1.0,0.0,0.0,0.0,1
356,1,0.0,0.0,1.0,0.0,0.0,1
357,6,3.0,2.0,1.0,0.0,0.0,4
358,4,3.0,1.0,0.0,0.0,0.0,4
359,3,2.0,1.0,0.0,0.0,0.0,2
360,1,0.0,0.0,1.0,0.0,0.0,1
361,1,0.0,1.0,0.0,0.0,0.0,1
362,3,2.0,0.0,1.0,0.0,0.0,3
363,5,1.0,2.0,2.0,0.0,0.0,4
364,3,1.0,0.0,2.0,0.0,0.0,3
365,1,0.0,1.0,0.0,0.0,0.0,1
366,2,0.0,1.0,1.0,0.0,0.0,2
367,2,0.0,0.0,2.0,0.0,0.0,2
368,2,2.0,0.0,0.0,0.0,0.0,2
369,1,0.0,0.0,1.0,0.0,0.0,1
370,3,0.0,3.0,0.0,0.0,0.0,3
371,1,1.0,0.0,0.0,0.0,0.0,1
372,1,0.0,0.0,1.0,0.0,0.0,1
373,1,0.0,0.0,1.0,0.0,0.0,1
374,3,3.0,0.0,0.0,0.0,0.0,3
375,3,1.0,0.0,2.0,0.0,0.0,3
376,2,1.0,0.0,1.0,0.0,0.0,2
377,1,0.0,1.0,0.0,0.0,0.0,1
378,1,0.0,1.0,0.0,0.0,0.0,1
379,2,1.0,1.0,0.0,0.0,0.0,2
380,4,3.0,0.0,1.0,0.0,0.0,4
381,3,1.0,1.0,1.0,0.0,0.0,3
382,2,1.0,0.0,1.0,0.0,0.0,2
383,4,2.0,0.0,1.0,0.0,1.0,4
384,2,2.0,0.0,0.0,0.0,0.0,2
385,3,1.0,1.0,1.0,0.0,0.0,3
386,6,4.0,0.0,2.0,0.0,0.0,5
387,2,1.0,0.0,1.0,0.0,0.0,2
388,8,5.0,1.0,1.0,1.0,0.0,6
389,1,0.0,1.0,0.0,0.0,0.0,1
390,1,0.0,0.0,1.0,0.0,0.0,1
391,1,0.0,1.0,0.0,0.0,0.0,1
392,2,1.0,1.0,0.0,0.0,0.0,2
393,1,1.0,0.0,0.0,0.0,0.0,1
394,2,2.0,0.0,0.0,0.0,0.0,2
395,5,2.0,1.0,2.0,0.0,0.0,5
396,1,1.0,0.0,0.0,0.0,0.0,1
397,1,0.0,1.0,0.0,0.0,0.0,1
398,1,1.0,0.0,0.0,0.0,0.0,1
399,2,2.0,0.0,0.0,0.0,0.0,2
400,4,1.0,1.0,2.0,0.0,0.0,4
401,2,0.0,1.0,1.0,0.0,0.0,2
402,4,2.0,2.0,0.0,0.0,0.0,4
403,1,0.0,1.0,0.0,0.0,0.0,1
404,1,0.0,0.0,1.0,0.0,0.0,1
405,4,2.0,1.0,1.0,0.0,0.0,4
406,3,1.0,1.0,0.0,1.0,0.0,3
407,3,3.0,0.0,0.0,0.0,0.0,3
408,2,1.0,1.0,0.0,0.0,0.0,2
409,1,1.0,0.0,0.0,0.0,0.0,1
410,1,0.0,0.0,1.0,0.0,0.0,1
411,3,2.0,1.0,0.0,0.0,0.0,3
412,2,1.0,1.0,0.0,0.0,0.0,2
413,2,1.0,1.0,0.0,0.0,0.0,2
414,2,0.0,1.0,0.0,1.0,0.0,2
415,1,0.0,1.0,0.0,0.0,0.0,1
416,3,2.0,0.0,1.0,0.0,0.0,3
417,3,0.0,2.0,1.0,0.0,0.0,3
418,2,2.0,0.0,0.0,0.0,0.0,1
419,3,1.0,1.0,1.0,0.0,0.0,3
420,1,1.0,0.0,0.0,0.0,0.0,1
421,1,0.0,1.0,0.0,0.0,0.0,1
422,2,1.0,1.0,0.0,0.0,0.0,2
423,5,4.0,1.0,0.0,0.0,0.0,5
424,3,1.0,1.0,1.0,0.0,0.0,3
425,1,0.0,0.0,1.0,0.0,0.0,1
426,2,1.0,1.0,0.0,0.0,0.0,2
427,2,1.0,0.0,1.0,0.0,0.0,2
428,4,2.0,0.0,2.0,0.0,0.0,4
429,1,0.0,0.0,0.0,0.0,1.0,1
430,3,1.0,0.0,1.0,1.0,0.0,3
431,2,1.0,0.0,1.0,0.0,0.0,2
432,4,3.0,0.0,1.0,0.0,0.0,4
433,2,2.0,0.0,0.0,0.0,0.0,1
434,2,1.0,1.0,0.0,0.0,0.0,2
435,3,1.0,2.0,0.0,0.0,0.0,3
436,4,3.0,0.0,0.0,0.0,1.0,4
437,1,0.0,1.0,0.0,0.0,0.0,1
438,1,1.0,0.0,0.0,0.0,0.0,1
439,5,3.0,0.0,2.0,0.0,0.0,4
440,2,1.0,1.0,0.0,0.0,0.0,2
441,5,2.0,2.0,1.0,0.0,0.0,4
442,3,3.0,0.0,0.0,0.0,0.0,2
443,1,0.0,1.0,0.0,0.0,0.0,1
444,2,1.0,1.0,0.0,0.0,0.0,1
445,3,1.0,2.0,0.0,0.0,0.0,3
446,7,5.0,1.0,1.0,0.0,0.0,7
447,3,2.0,1.0,0.0,0.0,0.0,3
448,4,0.0,4.0,0.0,0.0,0.0,4
449,3,1.0,1.0,1.0,0.0,0.0,3
450,3,2.0,1.0,0.0,0.0,0.0,2
451,2,1.0,1.0,0.0,0.0,0.0,2
452,2,1.0,1.0,0.0,0.0,0.0,2
453,1,0.0,0.0,1.0,0.0,0.0,1
454,1,0.0,0.0,1.0,0.0,0.0,1
455,4,3.0,1.0,0.0,0.0,0.0,4
456,2,0.0,1.0,1.0,0.0,0.0,2
457,4,1.0,2.0,1.0,0.0,0.0,3
458,2,1.0,0.0,1.0,0.0,0.0,2
459,2,1.0,1.0,0.0,0.0,0.0,2
460,3,3.0,0.0,0.0,0.0,0.0,3
461,4,2.0,2.0,0.0,0.0,0.0,4
462,1,0.0,0.0,1.0,0.0,0.0,1
463,3,2.0,1.0,0.0,0.0,0.0,3
464,2,2.0,0.0,0.0,0.0,0.0,2
465,1,1.0,0.0,0.0,0.0,0.0,1
466,3,2.0,0.0,1.0,0.0,0.0,3
467,6,4.0,1.0,1.0,0.0,0.0,6
468,1,0.0,1.0,0.0,0.0,0.0,1
469,2,1.0,1.0,0.0,0.0,0.0,2
470,2,1.0,1.0,0.0,0.0,0.0,1
471,2,2.0,0.0,0.0,0.0,0.0,2
472,1,1.0,0.0,0.0,0.0,0.0,1
473,2,1.0,1.0,0.0,0.0,0.0,2
474,4,1.0,2.0,1.0,0.0,0.0,4
475,2,2.0,0.0,0.0,0.0,0.0,2
476,2,1.0,1.0,0.0,0.0,0.0,2
477,4,4.0,0.0,0.0,0.0,0.0,4
478,1,1.0,0.0,0.0,0.0,0.0,1
479,5,4.0,1.0,0.0,0.0,0.0,4
480,6,3.0,3.0,0.0,0.0,0.0,5
481,3,3.0,0.0,0.0,0.0,0.0,3
482,9,3.0,3.0,3.0,0.0,0.0,7
483,4,0.0,3.0,1.0,0.0,0.0,4
484,1,1.0,0.0,0.0,0.0,0.0,1
485,2,1.0,0.0,1.0,0.0,0.0,2
486,3,2.0,0.0,1.0,0.0,0.0,3
487,6,1.0,2.0,3.0,0.0,0.0,6
488,6,3.0,2.0,1.0,0.0,0.0,5
489,3,1.0,1.0,1.0,0.0,0.0,3
490,2,2.0,0.0,0.0,0.0,0.0,2
491,2,1.0,0.0,1.0,0.0,0.0,2
492,3,2.0,0.0,1.0,0.0,0.0,3
493,3,3.0,0.0,0.0,0.0,0.0,3
494,4,2.0,0.0,2.0,0.0,0.0,4
495,3,2.0,0.0,1.0,0.0,0.0,3
496,2,0.0,2.0,0.0,0.0,0.0,2
497,2,0.0,1.0,1.0,0.0,0.0,2
